Id;Tipo;Corpo Descricao;Data Publicado;Busca Parametro 2;Id Externo
42669386;twittersearch;"RT @folha_mercado: Bovespa segue no campo negativo após indicador dos EUA; dólar vale R$ 1,68:  http://bit.ly/fF3n2U #folha";06/01/11 17:10;pt;sistemasicoob
42669387;twittersearch;Dólar encerra pregão com alta de 0,77%, a R$ 1,688. http://ow.ly/3zvPy;06/01/11 17:10;pt;fan_fgv
42669388;twittersearch;rt @OGlobo_Economia Dólar encerra pregão com alta de 0,77%, a R$ 1,688. http://ow.ly/3zvPy;06/01/11 17:08;pt;BoaViagemOGlobo
42669390;twittersearch;Itausa : Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010 - Yahoo http://uxp.in/25692571;06/01/11 17:07;pt;ciela79
42669391;twittersearch;Anda, Ronaldinho...! Decide essa bagaça logo! O pregão da Bovespa já tá fechando!!! #NovelaRonaldinhoGaúcho;06/01/11 17:06;pt;guiveronese
42669392;twittersearch;"Dólar atinge R$ 1,68 com nova ação do BC para deter desvalorização; Bovespa cai 0,35%:  http://bit.ly/eMDTir #folha";06/01/11 17:03;pt;folha_mercado
42669393;twittersearch;Indices: IPSA -0,60%  IGPA -0,33%  INTER10 -0,36%  MERVAL -0,11%  BOVESPA -0,41%  S&P 500 -0,19%;06/01/11 17:00;pt;bolsavalparaiso
42669395;twittersearch;"via UOL :: Dólar atinge R$ 1,68 com nova ação do BC para deter desvalorização; Bovespa cai 0,35% http://bit.ly/hCzmYH";06/01/11 16:59;pt;investwitt
42669396;twittersearch;Valor: Dólar sobe 0,77% e fecha a R$ 1,688 http://bit.ly/eLnH2T #mercado #bovespa;06/01/11 16:56;pt;lopesbravo
42669398;twittersearch;Dólar encerra pregão com alta de 0,77%, a R$ 1,688. http://ow.ly/3zvPy;06/01/11 16:55;pt;OGlobo_Economia
42669928;twittersearch;Deutsche Bank AG disse que não participa de nenhuma negociação para abrir uma bolsa de valores alternativa à BM&FBovespa no Brasil;06/01/11 16:49;all;linkargentum
42669402;twittersearch;"Dólar atinge R$ 1,68 com nova ação do BC para deter desvalorização; Bovespa cai 0,35%: As medidas mais recentes ... http://bit.ly/fEi3WW";06/01/11 16:48;pt;comuniquebrinde
42669400;twittersearch;"Dólar atinge R$ 1,68 com nova ação do BC para deter desvalorização; Bovespa cai 0,35%: As medidas mais... http://bit.ly/fEi3WW #noticias";06/01/11 16:48;pt;jansencosta
42669399;twittersearch;"Dólar atinge R$ 1,68 com nova ação do BC para deter desvalorização; Bovespa cai 0,35% http://bit.ly/gMKAx4";06/01/11 16:48;pt;resendejes
42669403;twittersearch;(InfoMoney) Omar Camargo sugere Bradesco, Copel, Petrobras e Vale neste início de ano http://bit.ly/eMoGjD #mercado #bovespa;06/01/11 16:48;pt;lopesbravo
42669405;twittersearch;(InfoMoney) ETFs movimentam R$ 638 milhões em dezembro e giro alcança R$ 6,99 bi no ano http://bit.ly/gcUKm0 #mercado #bovespa;06/01/11 16:48;pt;lopesbravo
42669406;twittersearch;vale a pena lembrar que o #IBOV não faz nova mínima em candles diários a 7 pregões, apesar da leve baixa de 0,34% até o momento. #BOVESPA;06/01/11 16:48;pt;leo_bezerra
42669930;twittersearch;As ações da Even (EVEN3) entraram no IGCT ? Índice de Governança Corporativa Trade, da BM&FBOVESPA. Confira: http://ow.ly/3zfQf;06/01/11 16:46;all;evenconstrutora
42658514;twittersearch;RT @uinstante Ibovespa cede 0,4% aos 70.806 pontos: 6 de janeiro de 2011 - A Bolsa de Valores de São Paulo conti... http://bit.ly/fvmNZ1;06/01/11 16:41;pt;investbolsa
42658513;twittersearch;RT @uinstante Ibovespa cede 0,4% aos 70.806 pontos http://bit.ly/dWbr2Y #noticias;06/01/11 16:41;pt;jansencosta
42658512;twittersearch;Ibovespa cede 0,4% aos 70.806 pontos: 6 de janeiro de 2011 - A Bolsa de Valores de São Paulo continua registrand... http://bit.ly/h34OWu;06/01/11 16:41;pt;RaphaelInvestor
42658515;twittersearch;Bovespa se desvaloriza com notícias ruins dos EUA http://migre.me/3tcI4;06/01/11 16:41;pt;alagoasnegocios
42658516;twittersearch;Ibovespa cede 0,4% aos 70.806 pontos - http://twurl.nl/dxgdhc;06/01/11 16:40;pt;thiagovestra
42658517;twittersearch;Não é leilão, mas @10Ronaldinho está sendo negociado na Bovespa;06/01/11 16:39;pt;lzanuz
42669932;twittersearch;Instituto Educacional BM&FBOVESPA participa do novo MBA - ?Gestão de Investimentos? do IAG PUC-Rio  http://ow.ly/3zv5R;06/01/11 16:38;all;SilvanaHermann
42658557;twittersearch;"Curso ""Aprenda a Investir na Bolsa"". De R$250,00 por R$79,00. Só aqui: http://www.vidafacil.com/";06/01/11 16:36;pt;vidafacil10
42658518;twittersearch;Após alta de 4,85% em seis dias, Bovespa opera em queda http://glo.bo/eYy7DH;06/01/11 16:35;pt;AgerbonMoney
42658519;twittersearch;#Bovespa Destaques de alta: CSNA3 1,22%, OGXP3 1,17%, CSNA3 1,11% . Destaques de baixa: BBDC4 -2,74%, ITSA4 -2,58%, NATU3 -2,52%;06/01/11 16:34;pt;Viafortunata
42658520;twittersearch;(Brasil Econômico) Tombini prega prudência com cena externa desafiadora http://bit.ly/e0Vw3f #economia #bovespa;06/01/11 16:31;pt;lopesbravo
42659405;twittersearch;Curso sobre mercado financeiro+Home broker @Easynvest+Jovem Investidor(você) = Investimento com CUSTO ZERO!  http://bit.ly/dol3su;06/01/11 16:30;pt;jornalbleh
42658521;twittersearch;#Bovespa Após operar praticamente o dia todo no vermelho, Ibovespa ameaça reação compradora, mas neste momento cai 0,36%;06/01/11 16:28;pt;Viafortunata
42658522;twittersearch;Ibovespa cede 0,4% aos 70.806 pontos -  http://twurl.nl/dxgdhc;06/01/11 16:27;pt;uinstante
42658523;twittersearch;Valor: Juros longos fecham com leve alta na BM&F http://bit.ly/fllgRx #mercado #bovespa;06/01/11 16:26;pt;lopesbravo
42658524;twittersearch;Agência Brasil: MEC vai comprar 10 milhões de dicionários para escolas públicas http://bit.ly/eWSbgP #bovespa;06/01/11 16:23;pt;lopesbravo
42659406;twittersearch;eu gosto é de comprar ações por R$: 21,3 e vender por R$: 25,83 em menos de um mês.;06/01/11 16:21;pt;marcioebj
42658526;twittersearch;"Bovespa segue no campo negativo após indicador dos EUA; dólar vale R$ 1,68: As ações brasileiras desvalorizam na... http://bit.ly/ghN584";06/01/11 16:18;pt;comuniquebrinde
42658525;twittersearch;"Bovespa segue no campo negativo após indicador dos EUA; dólar vale R$ 1,68 http://bit.ly/esKbxF";06/01/11 16:18;pt;resendejes
42658527;twittersearch;(InfoMoney) HSBC inicia cobertura da Brasil Insurance, com recomendação overweight http://bit.ly/dPNfCg #mercado #bovespa;06/01/11 16:17;pt;lopesbravo
42654316;twittersearch;Spot BM&FBovespa avança a R$ 79,10 o grama  http://is.gd/kf8ki;06/01/11 16:15;all;AgenciaIN
42658528;twittersearch;Tava olhando aqui no site da bovespa que podem ser feitos agendamentos para visitas durante o ano todo. #querovisitar;06/01/11 16:11;pt;igorpino
42658529;twittersearch;"Bovespa segue no campo negativo após indicador dos EUA; dólar vale R$ 1,68 http://awe.sm/5F7wO #folha";06/01/11 16:04;pt;uau
42658530;twittersearch;"Bovespa segue no campo negativo após indicador dos EUA; dólar vale R$ 1,68:  http://bit.ly/fF3n2U #folha";06/01/11 16:02;pt;folha_mercado
42658531;twittersearch;"Bovespa opera em baixa nesta quinta-feira; siga gráficos interativos http://tinyurl.com/278fq8t #UOL";06/01/11 16:01;pt;uoleconomia
42658532;twittersearch;Bovespa avança por seis dias e atinge maior nível desde novembro http://bit.ly/gs9ziW;06/01/11 16:01;pt;Fiesp
42658533;twittersearch;@UmInvestimentos é citada mais uma vez em matéria sobre índice positivo da Bovespa: http://bit.ly/h9fuSN;06/01/11 15:57;pt;MCideias
42658534;twittersearch;Vamos lá ECOD3! #bovespa;06/01/11 15:56;pt;msleal
42658535;twittersearch;"\n\t\t\t\t\t\tBovespa segue no campo negativo após indicador dos EUA; dólar vale R$ 1,68\n\t\t\t\t\t:  http://bit.ly/guyERC";06/01/11 15:56;pt;365Dias_
42658537;twittersearch;"Bovespa segue no campo negativo após indicador dos EUA; dólar vale R$ 1,68:  http://bit.ly/guyERC #VMConsulting";06/01/11 15:56;pt;vmoretoconsult
42658536;twittersearch;"via UOL :: Bovespa segue no campo negativo após indicador dos EUA; dólar vale R$ 1,68 http://bit.ly/hdIqn8";06/01/11 15:56;pt;investwitt
42658538;twittersearch;"Valor: BC compra dólares a R$ 1,6866 no 2º leilão do dia; moeda sobe http://bit.ly/fukhis #mercado #bovespa";06/01/11 15:56;pt;lopesbravo
42658539;twittersearch;Bovespa registra baixa de 0,45%, dólar em alta de 0,72%. http://migre.me/3t8QJ;06/01/11 15:54;pt;Investne
42658540;twittersearch;a #bvmf3 informou que a parte bovespa teve volume recorde de negócios - R$ 1.6 trilhão;06/01/11 15:50;pt;NegociodeBolsa
42658541;twittersearch;Hoje entrei na BOVESPA, parecia o aeroporto, detector de metal e raio x;06/01/11 15:48;pt;felixrodrigo
42658542;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010;06/01/11 15:46;pt;ajsinvest
42658543;twittersearch;(InfoMoney) Privilegiando dividendos, Ativa divulga carteira defensiva para janeiro http://bit.ly/g6AdRR #mercado #bovespa;06/01/11 15:45;pt;lopesbravo
42658544;twittersearch;(InfoMoney) Segmento BMF registra recorde de contratos negociados em 2010 http://bit.ly/i8ggIW #mercado #bovespa;06/01/11 15:45;pt;lopesbravo
42658545;twittersearch;"Bovespa segue baixa de Wall Street; Bradesco lidera queda entre bancos";06/01/11 15:44;pt;RHContabil
42658546;twittersearch;Bovespa atinge volume financeiro recorde de R$ 1,6 trilhão em 2010;06/01/11 15:44;pt;RHContabil
42658547;twittersearch;"Bovespa segue baixa de Wall Street; Bradesco lidera queda entre bancos: SÃO PAULO ? A sequência de seis valoriza... http://bit.ly/g6kawf";06/01/11 15:41;pt;Cacabeluu
42658548;twittersearch;"Bovespa segue baixa de Wall Street; Bradesco lidera queda entre bancos: SÃO PAULO ? A sequência de seis valoriza... http://bit.ly/hBeEkh";06/01/11 15:41;pt;alfeurgomes
42647957;twittersearch;Volume financeiro da Bovespa cresce 23% e é recorde em 2010 - Portal Elesbão News http://dlvr.it/Cp5CV #ibov #bovespa;06/01/11 15:32;pt;equipeidoji
42647958;twittersearch;"Bovespa segue baixa de Wall Street; Bradesco lidera queda entre bancos - O Globo http://dlvr.it/Cp5CL #ibov #bovespa";06/01/11 15:32;pt;equipeidoji
42647959;twittersearch;Volume financeiro da Bovespa cresce 23% e é recorde em 2010 - Portal Elesbão News http://dlvr.it/Cp5By #ibov #bovespa;06/01/11 15:32;pt;idojibovespa
42647960;twittersearch;"Bovespa segue baixa de Wall Street; Bradesco lidera queda entre bancos - O Globo http://dlvr.it/Cp5Br #ibov #bovespa";06/01/11 15:32;pt;idojibovespa
42647961;twittersearch;"Bovespa segue baixa de Wall Street; Bradesco lidera queda entre bancos http://glo.bo/eZE85p";06/01/11 15:31;pt;economyce
42647962;twittersearch;"Bovespa segue baixa de Wall Street; Bradesco lidera queda entre bancos http://glo.bo/eZE85p #Economia";06/01/11 15:31;pt;jornaltwit
42647963;twittersearch;"Bovespa segue baixa de Wall Street; Bradesco lidera queda entre bancos: SÃO PAULO - A sequên... http://glo.bo/f5xMbU invistaativa.com.br";06/01/11 15:31;pt;jansencosta
42647964;twittersearch;(Brasil Econômico) Petrobras impõe limites à expansão do gás natural http://bit.ly/g29xvC #economia #bovespa;06/01/11 15:31;pt;lopesbravo
42654317;twittersearch;Balanço da BM&FBOVESPA mostra que 2010 foi ano de recordes: http://bit.ly/hKsJBi;06/01/11 15:30;all;economia_sc
42647965;twittersearch;Mercado: Nasdaq (+0.09%) Dow Jones (-0.37%) SP500 (-0.35%) Bovespa (-0.49%);06/01/11 15:30;pt;OreyiTrade
42647966;twittersearch;Volume financeiro da Bovespa cresce 23% e é recorde em 2010 http://bit.ly/f8tsCK;06/01/11 15:29;pt;cliqzbrnews
42647967;twittersearch;Bovespa atinge volume financeiro recorde de R$ 1,6 trilhão em 2010 http://ht.ly/1aKJTV;06/01/11 15:29;pt;volarecom
42647968;twittersearch;"Bovespa segue baixa de Wall Street; Bradesco lidera queda entre bancos: SÃO PAULO ? A sequência de seis valoriza... http://bit.ly/g6kawf";06/01/11 15:25;pt;loucospelabolsa
42647969;twittersearch;"Bovespa segue baixa de Wall Street; Bradesco lidera queda entre bancos: SÃO PAULO ? A sequência de seis valoriza... http://bit.ly/g6kawf";06/01/11 15:25;pt;raconsbrasil
42647970;twittersearch;"Valor: Bovespa segue baixa de Wall Street; Bradesco lidera queda entre bancos http://bit.ly/dFe5jW #mercado #bovespa";06/01/11 15:25;pt;lopesbravo
42647971;twittersearch;E todos os rss que recebo dizem que a Bovespa em 2011 andará mal... é... ano de ajuste amigo, ano de ajuste...;06/01/11 15:23;pt;eniocasella
42647972;twittersearch;Agência Brasil: Governo anuncia programa de combate à pobreza extrema http://bit.ly/fc19t5 #bovespa;06/01/11 15:22;pt;lopesbravo
42647973;twittersearch;"RT @folha_com: Bovespa perde 0,17% em dia volátil; dólar marca R$ 1,68:  http://bit.ly/eVwBD2";06/01/11 15:21;pt;waldeterossi
42654319;twittersearch;Entrevista em vídeo, da BM&FBovespa, sobre o crescimento dos negócios com contratos agropecuários na bolsa http://valoronline.com.br/video/;06/01/11 15:18;all;alexandreinacio
42647974;twittersearch;#mercado #Bovespa Petrobras impõe limites à expansão do gás natural http://bit.ly/g29xvC #bolsa #finanças $$;06/01/11 15:18;pt;tradepips
42647975;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010 - Yahoo   http://vlr.me/nm0r5  Economia e negócios;06/01/11 15:15;pt;vlrme
42647976;twittersearch;"Bovespa segue baixa de Wall Street; Bradesco lidera queda entre bancos: SÃO PAULO ? A sequência de seis valoriza... http://bit.ly/g6kawf";06/01/11 15:15;pt;linktvclipping
42647980;twittersearch;(InfoMoney) Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010 http://bit.ly/hA221L #mercado #bovespa;06/01/11 15:15;pt;lopesbravo
42647979;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010: Investidores instituicionais seguem com mai... http://bit.ly/f19v3d;06/01/11 15:15;pt;brsinvest
42647978;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010: Investidores instituicionais seguem com mai... http://bit.ly/f19v3d;06/01/11 15:15;pt;Latinvest
42647977;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010: Investidores instituicionais seguem com mai... http://bit.ly/f19v3d;06/01/11 15:15;pt;RaphaelInvestor
42647981;twittersearch;br_economico: BM&F Bovespa atinge recordes históricos em 2010 http://bit.ly/ehiC9Q #bras...   http://vlr.me/fr8ep Economia e negócios;06/01/11 15:15;pt;vlrme
42647982;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010 - Yahoo http://dlvr.it/Cp27X #ibov #bovespa;06/01/11 15:11;pt;equipeidoji
42647984;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010 - Yahoo http://dlvr.it/Cp26Z #ibov #bovespa;06/01/11 15:11;pt;idojibovespa
42647983;twittersearch;Volume financeiro da Bovespa cresce 23% e é recorde em 2010 - Grande Prêmio http://dlvr.it/Cp27F #ibov #bovespa;06/01/11 15:11;pt;equipeidoji
42647985;twittersearch;Volume financeiro da Bovespa cresce 23% e é recorde em 2010 - Grande Prêmio http://dlvr.it/Cp26J #ibov #bovespa;06/01/11 15:11;pt;idojibovespa
42647986;twittersearch;RT @lopesbravo: (InfoMoney) Goldman Sachs reduz projeções de ganhos para BMF Bovespa até 2012 http://bit.ly/hdWPfJ #mercado #bovespa;06/01/11 15:09;pt;SilasFreitas
42647987;twittersearch;@MahAleksandrova vc já foi lá??? tem uma hora na visita técnica que vc assisti a história do BOVESPA em 3D huahua muito legal;06/01/11 15:08;pt;jorge_jnr
42647988;twittersearch;RT @lopesbravo: Valor: Cyrela faz resgate de debêntures da 2ª emissão http://bit.ly/eQJaSO #mercado #bovespa;06/01/11 15:07;pt;SilasFreitas
42649714;twittersearch;AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA faz leilão amanhã na BM&FBOVESPA para adquirir ações da Afluente Transmissão. http://migre.me/3t5aZ;06/01/11 15:06;all;ciasbrasil
42647989;twittersearch;RT @_MonteBravo: Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010;06/01/11 15:06;pt;filipeportella
42647990;twittersearch;RT @uminvestimentos: Curso gratis - Analise Tecnica na pratica - http://www.umdireto.com/formulario.php?id=194 #ibov #bovespa;06/01/11 15:06;pt;dudulima
42647991;twittersearch;RT @uinstante: SLW divulga três portfólios para janeiro -  http://twurl.nl/dtizdv;06/01/11 15:05;pt;KKawanishi
42647992;twittersearch;@MahAleksandrova se viu já visitei o BOVESPA huahuahuahua;06/01/11 15:04;pt;jorge_jnr
42647993;twittersearch;RT @lopesbravo: Valor: Dólar sobe após medida do BC, mas sem exagero http://bit.ly/dSt6z8 #mercado #bovespa;06/01/11 15:03;pt;SilasFreitas
42647994;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010 http://migre.me/3t4Q3;06/01/11 15:02;pt;HomeBrokerMyCAP
42647995;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010;06/01/11 15:02;pt;_MonteBravo
42649715;twittersearch;Uma concorrente para a BM&FBovespa? http://ff.im/wmokl;06/01/11 14:59;all;andrepancione
42647996;twittersearch;via ValorEconomico:: Bovespa atinge volume financeiro recorde de R$ 1,6 trilhão em 2010 http://bit.ly/gfiagK;06/01/11 14:58;pt;investwitt
42647997;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010;06/01/11 14:57;pt;FelipeIntrader
42648001;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010 http://bit.ly/hHu5Up;06/01/11 14:55;pt;novinvest
42648000;twittersearch;http://bit.ly/cYUHoT Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010 http://bit.ly/f19v3d #Ações #Câmbio $$;06/01/11 14:55;pt;tradepips
42647999;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010: Investidores instituicionais seguem com mai... http://bit.ly/hgzYnW;06/01/11 14:55;pt;vamateus_feeds
42647998;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010: Investidores instituicionais seguem com mai... http://bit.ly/hHu5Up;06/01/11 14:55;pt;bolsabrasil
42648002;twittersearch;RT @uinstante: Ibovespa aprofunda perdas e recua 0,47% - O giro financeiro era de R$ 3,150 bilhões http://twurl.nl/qy7jkr;06/01/11 14:55;pt;viabroker
42648003;twittersearch;Ibovespa aprofunda perdas e recua 0,47% - O giro financeiro era de R$ 3,150 bilhões http://twurl.nl/qy7jkr;06/01/11 14:54;pt;uinstante
42642025;twittersearch;Valor: Dólar perderá papel importante no controle da inflação http://bit.ly/gG8eOF #mercado #bovespa;06/01/11 14:53;pt;lopesbravo
42642026;twittersearch;#Economia: Volume financeiro da Bovespa cresce 23% e é recorde em 2010: Olívia Alonso, iG São PauloNegócios com ... http://bit.ly/hOXhNV;06/01/11 14:52;pt;SPCRio
42642027;twittersearch;Bovespa atinge volume financeiro recorde de R$ 1,6 trilhão em 2010 - Valor Online http://dlvr.it/Cnz35 #ibov #bovespa;06/01/11 14:51;pt;equipeidoji
42642028;twittersearch;Bovespa atinge volume financeiro recorde de R$ 1,6 trilhão em 2010 - Valor Online http://dlvr.it/Cnz1p #ibov #bovespa;06/01/11 14:51;pt;idojibovespa
42642029;twittersearch;Valor: Bovespa atinge volume financeiro recorde de R$ 1,6 trilhão em 2010 http://bit.ly/ga9R19 #mercado #bovespa;06/01/11 14:47;pt;lopesbravo
42641095;twittersearch;(InfoMoney) Radar: acompanhe algumas das principais oscilações na bolsa nesta quinta-feira http://bit.ly/fm6UP5 #mercado #bovespa;06/01/11 14:44;pt;lopesbravo
42641096;twittersearch;RT @BeholdCommunism: Cada vez que o Mantega manipula o câmbio criando regras ele afunda um pouquinho a Bovespa. Ele destruiu a rentabilidade da Bolsa em 2010.;06/01/11 14:38;pt;marciaco7
42641097;twittersearch;Cada vez que o Mantega manipula o câmbio criando regras ele afunda um pouquinho a Bovespa. Ele destruiu a rentabilidade da Bolsa em 2010.;06/01/11 14:38;pt;BeholdCommunism
42641098;twittersearch;Após resultados norte-americanos,Bovespa permanece em queda no começo da tarde.O dólar comercial opera em alta.Sincodiv http://t.co/RblmzlI;06/01/11 14:37;pt;MMComunica
42641099;twittersearch;Bovespa atinge volume financeiro recorde de R$ 1,6 trilhão em 2010: SÃO PAULO ? A BM&FBovespa movimentou em 2010... http://bit.ly/gfiagK;06/01/11 14:35;pt;linktvclipping
42641100;twittersearch;Ação da Souza Cruz na Bovespa é a que mais ganhou em 2010 ? ExpressoMT http://bit.ly/hfNAar;06/01/11 14:34;pt;inibolsa
42641101;twittersearch;#BM&F #Bovespa atinge #recordes históricos em 2010 http://bit.ly/ehiC9Q;06/01/11 14:34;pt;FilipeVillegas
42641102;twittersearch;Volume do segmento Bovespa atinge recorde de R$ 1,6 trilhão em 2010... http://tinyurl.com/2wod699;06/01/11 14:32;pt;portalinfomoney
42641103;twittersearch;(Brasil Econômico) Após três altas consecutivas, Ibovespa tem leve baixa http://bit.ly/hXWob6 #economia #bovespa;06/01/11 14:30;pt;lopesbravo
42641104;twittersearch;Ação da Souza Cruz na Bovespa é a que mais ganhou em 2010 - ExpressoMT http://dlvr.it/Cnvlj #ibov #bovespa;06/01/11 14:30;pt;equipeidoji
42641105;twittersearch;Ação da Souza Cruz na Bovespa é a que mais ganhou em 2010 - ExpressoMT http://dlvr.it/Cnvhb #ibov #bovespa;06/01/11 14:30;pt;idojibovespa
42639003;twittersearch;RT @elvisdelima: pra quem pensa em investir em ações ou em títulos de renda fixa, veja os simuladores da Bovespa http://www.bmfbovespa.com.br/simuladores;06/01/11 14:29;pt;nay263
42639004;twittersearch;o indiçe bovespa parece que esta dançando valsa;06/01/11 14:28;pt;de2lucas
42639005;twittersearch;#Mercados: Bovespa recua 0,11% e dólar sobe a R$ 1,686 http://ow.ly/1aKIkU;06/01/11 14:27;pt;CVMNews
42639006;twittersearch;pra quem pensa em investir em ações ou em títulos de renda fixa, veja os simuladores da Bovespa http://www.bmfbovespa.com.br/simuladores;06/01/11 14:27;pt;elvisdelima
42639007;twittersearch;índice bovespa parece mais que ta dançando falsa. dois pra la e dois pra cá, totalmente de lado;06/01/11 14:25;pt;FelipeIntrader
42639008;twittersearch;"RT @folha_com: Bovespa perde 0,17% em dia volátil; dólar marca R$ 1,68:  http://bit.ly/eVwBD2";06/01/11 14:23;pt;barbarabramo
42639009;twittersearch;Agência Brasil: Caso Battisti: divergência pode atrapalhar pretensões brasileiras na ONU, diz especialista http://bit.ly/fog9vd #bovespa;06/01/11 14:20;pt;lopesbravo
42639010;twittersearch;"Bovespa perde 0,17  em dia volátil; dólar marca R$ 1,68: DE SÃO PAULO O mercado brasileiro de ações contraria os... http://bit.ly/fJfuT5";06/01/11 14:19;pt;hnoticiasbr
42636452;twittersearch;RT @uinstante: SLW divulga três portfólios para janeiro -  http://twurl.nl/tjjned;06/01/11 14:12;pt;Rafaa_fs
42636453;twittersearch;RT @banifinvest: Brasil econômico - BM&F Bovespa atinge recordes históricos em 2010. http://bit.ly/e1xHrZ;06/01/11 14:11;pt;casmuller
42636454;twittersearch;SLW divulga três portfólios para janeiro -  http://twurl.nl/tjjned;06/01/11 14:11;pt;uinstante
42636455;twittersearch;"Com 3º dia seguido de valorizaçao das açoes do BB @folha_com: Bovespa perde 0,17% em dia volátil; dólar marca R$ 1,68: http://bit.ly/eVwBD2";06/01/11 14:03;pt;DiegoRicardo_
42636456;twittersearch;SLW divulga três portfólios para janeiro -  http://twurl.nl/prpruu;06/01/11 14:02;pt;uinstante
42636457;twittersearch;"RT @folha_com: Bovespa perde 0,17% em dia volátil; dólar marca R$ 1,68:  http://bit.ly/eVwBD2";06/01/11 13:59;pt;karla_vilar
42636458;twittersearch;br_economico: BM&F Bovespa atinge recordes históricos em 2010 http://bit.ly/ehiC9Q #bras...   http://vlr.me/7faij Economia e negócios;06/01/11 13:59;pt;vlrme
42636675;twittersearch;Segmentos BM&FBovespa batem recorde em 2010  http://is.gd/keCZt;06/01/11 13:58;all;AgenciaIN
42636676;twittersearch;I'm at Restaurante Badebec Jockey Clube (Rua Boa Vista, 280, near BM&FBovespa, Sao Paulo) http://4sq.com/f4iT4s;06/01/11 13:57;all;ligiacme
42636459;twittersearch;BM&F Bovespa atinge recordes históricos em 2010. http://migre.me/3t0fy;06/01/11 13:56;pt;topbovespa
42636677;twittersearch;Investidor PF cresce 10,6% na BM&FBovespa em 2010  http://is.gd/keCjS;06/01/11 13:55;all;AgenciaIN
42640367;twittersearch;Dica de hoje pra você que vai comprar ações hoje: Itau-Unibanco;06/01/11 13:54;pt;fabiogrocha
42636678;twittersearch;BM&FBovespa: volume financeiro em 2010 atinge recorde de R$ 1,6 tri http://bit.ly/etcp6L;06/01/11 13:54;all;jornalmercantil
42636679;twittersearch;BM&FBovespa: volume financeiro em 2010 atinge recorde de R$ 1,6 tri http://bit.ly/etcp6L;06/01/11 13:54;all;novabolsa
42633729;twittersearch;"RT @folha_com: Bovespa perde 0,17% em dia volátil; dólar marca R$ 1,68:  http://bit.ly/eVwBD2";06/01/11 13:53;pt;kaplan_
42633730;twittersearch;Valor: Medida do BC também tem implicações no mercado futuro http://bit.ly/dGVF9n #mercado #bovespa;06/01/11 13:53;pt;lopesbravo
42633731;twittersearch;"RT @folha_com: Bovespa perde 0,17% em dia volátil; dólar marca R$ 1,68:  http://bit.ly/eVwBD2";06/01/11 13:48;pt;jamillesecchi
42633732;twittersearch;"RT @folha_com: Bovespa perde 0,17% em dia volátil; dólar marca R$ 1,68:  http://bit.ly/eVwBD2";06/01/11 13:48;pt;numintendo
42633733;twittersearch;"Bovespa perde 0,17% em dia volátil; dólar marca R$ 1,68:  http://bit.ly/eVwBD2";06/01/11 13:46;pt;folha_com
42633736;twittersearch;BM&F Bovespa atinge recordes históricos em 2010 http://bit.ly/ehiC9Q #brasileconomico;06/01/11 13:44;pt;be_noticias
42633735;twittersearch;BM&F Bovespa atinge recordes históricos em 2010 http://bit.ly/ehiC9Q #brasileconomico;06/01/11 13:44;pt;br_economico
42633734;twittersearch;"Bovespa perde 0,17% em dia volátil; dólar marca R$ 1,68: O mercado brasileiro de ações contraria os prognósticos... http://bit.ly/gDeDQl";06/01/11 13:44;pt;comuniquebrinde
42632456;twittersearch;(InfoMoney) Ágora substitui Lupatech por BR Properties em carteira arrojada para janeiro http://bit.ly/g5byyM #mercado #bovespa;06/01/11 13:43;pt;lopesbravo
42632455;twittersearch;(InfoMoney) Venda de automóveis em dezembro é positiva para setor, diz analista http://bit.ly/iitWnc #mercado #bovespa;06/01/11 13:43;pt;lopesbravo
42632457;twittersearch;Época : Bovespa recua 0,11% e dólar sobe a R$ 1,686 http://glo.bo/fmorgC;06/01/11 13:38;pt;noticiassc
42632458;twittersearch;Época: Bovespa recua 0,11% e dólar sobe a R$ 1,686 http://glo.bo/fmorgC;06/01/11 13:38;pt;amnoticias
42636680;twittersearch;ExchangeNews Direct: BM&FBOVESPA Announces 2010 Market Performance: Bovespa Segment establishes all-time records... http://bit.ly/eFWfhY;06/01/11 13:37;all;ExchangeNews
